,0,1,2,3,4,5,6,7,8,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[0].lengthscales,1.274033504545438,1.369100509633583,1.676070614411498,1.5367585405023594,2.1882990016221746,1.8997251538401927,1.6265031451396994,1.619120008248456,1.535928469950848,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.5805373066380255,,,,,,,,,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.6291357603111405,3.0679123863316877,3.5595652808099327,3.241412847094098,1.5919407138043709,2.2131533502900433,1.3841231479173945,1.50195873795875,1.6735694692742797,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].variance,0.7598542169208283,,,,,,,,,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,,,,,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].variance,0.7410590760008818,,,,,,,,,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.784757495694445,,,,,,,,,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.3364881493597143,1.3633048986351444,1.2873657445796571,1.438237126568858,2.0699403989969007,2.5863162292169464,2.038849680642991,2.060630867802155,1.6299492281362662,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.5665521967009433,,,,,,,,,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.8217449422601276,2.6509781993370627,1.5253398030767995,3.7739008533249185,1.8892543665361845,3.002863812843519,1.8958056131754761,2.1894779525624086,2.118782380821365,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].variance,0.7576513870527913,,,,,,,,,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,,,,,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].variance,0.7440069956156109,,,,,,,,,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-9.57496574e-01  5.48000000e+02  5.85682260e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.40422844e-01  5.89000000e+02 -1.17188013e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.81987750e-01  2.22000000e+02 -1.17782679e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52770204e-01  5.86000000e+02 -7.88320015e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08773170e+00  9.83000000e+02  6.45064215e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.07436676e+00  9.09000000e+02 -1.17188013e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
