,0,1,2,3,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].lengthscales,1.6033689663298878,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.7090591496651837,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].lengthscales,1.6033689663298878,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.7706733006222228,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-8.65907718e-01  1.87000000e+02 -1.02059199e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.49624453e+00  6.32000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.35233372e-01  1.34300000e+03 -9.65059439e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 ...
 [-5.70638687e-01  1.29200000e+03  8.42742683e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.26002931e+00  2.59000000e+02 -8.00909026e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.04896559e-01  1.30100000e+03 -1.66331155e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.9110177985469147,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.2163751214643082,1.789882803674233,2.2641401183794505,1.757772995568297,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.7920054473024067,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,1.2482954370208135,2.0969128655008396,0.9331576557939082,1.5323565801203716,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[0].variance,0.7157179276451499,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[2].lengthscales,1.601655479035618,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.6345766654507062,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[2].lengthscales,1.601655479035618,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[0].variance,0.7029862659613928,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
